54,1289,37
54,1290,40
54,1291,51
54,1292,39
54,1293,51
54,1294,34
54,1295,32
54,1296,52
55,1297,44
55,1298,46
55,1299,50
55,1300,36
55,1301,37
55,1302,37
55,1303,34
55,1304,50
55,1305,34
55,1306,33
55,1307,33
55,1308,52
55,1309,47
55,1310,43
55,1311,40
55,1312,36
55,1313,44
55,1314,46
55,1315,31
55,1316,36
55,1317,48
55,1318,36
55,1319,38
55,1320,52
56,1321,35
56,1322,51
56,1323,48
56,1324,35
56,1325,50
56,1326,36
56,1327,48
56,1328,42
56,1329,36
56,1330,47
56,1331,45
56,1332,52
56,1333,37
56,1334,34
56,1335,46
56,1336,51
56,1337,43
56,1338,31
56,1339,45
56,1340,43
56,1341,43
56,1342,43
56,1343,44
56,1344,52
57,1345,46
57,1346,51
57,1347,49
57,1348,32
57,1349,31
57,1350,44
57,1351,48
57,1352,50
57,1353,40
57,1354,38
57,1355,38
57,1356,52
57,1357,45
57,1358,45
57,1359,35
57,1360,36
57,1361,45
57,1362,39
57,1363,51
57,1364,31
57,1365,46
57,1366,40
57,1367,39
57,1368,52
58,1369,51
58,1370,50
58,1371,31
58,1372,40
58,1373,44
58,1374,48
58,1375,34
58,1376,44
58,1377,47
58,1378,35
58,1379,45
58,1380,52
58,1381,31
58,1382,37
58,1383,43
58,1384,41
58,1385,40
58,1386,46
58,1387,34
58,1388,48
58,1389,32
58,1390,47
58,1391,37
58,1392,52
59,1393,41
59,1394,45
59,1395,51
59,1396,44
59,1397,44
59,1398,50
59,1399,30
59,1400,43
59,1401,52
59,1402,33
59,1403,51
59,1404,52
59,1405,49
59,1406,37
59,1407,49
59,1408,43
59,1409,47
59,1410,46
59,1411,33
59,1412,34
59,1413,31
59,1414,40
59,1415,47
59,1416,52
60,1417,40
60,1418,35
60,1419,51
60,1420,48
60,1421,43
60,1422,41
60,1423,46
60,1424,47
60,1425,50
60,1426,50
60,1427,39
60,1428,52
60,1429,35
60,1430,38
60,1431,50
60,1432,47
60,1433,42
60,1434,31
60,1435,40
60,1436,36
60,1437,36
60,1438,43
60,1439,44
60,1440,52
61,1441,44
61,1442,40
61,1443,41
61,1444,35
61,1445,31
61,1446,35
61,1447,47
61,1448,39
61,1449,52
61,1450,30
61,1451,47
61,1452,52
61,1453,43
61,1454,45
61,1455,48
61,1456,52
61,1457,32
61,1458,51
61,1459,31
61,1460,44
61,1461,41
61,1462,39
61,1463,40
61,1464,52
62,1465,45
62,1466,47
62,1467,36
62,1468,45
62,1469,36
62,1470,52
62,1471,50
62,1472,42
62,1473,51
62,1474,43
62,1475,41
62,1476,52
62,1477,44
62,1478,44
62,1479,49
62,1480,40
62,1481,52
62,1482,37
62,1483,51
62,1484,30
62,1485,34
62,1486,46
62,1487,48
62,1488,52
63,1489,48
63,1490,49
63,1491,48
63,1492,47
63,1493,38
63,1494,47
63,1495,50
63,1496,39
63,1497,31
63,1498,44
63,1499,32
63,1500,52
63,1501,41
63,1502,32
63,1503,44
63,1504,50
63,1505,42
63,1506,40
63,1507,39
63,1508,36
63,1509,35
63,1510,37
63,1511,50
63,1512,52
64,1513,31
64,1514,44
64,1515,40
64,1516,50
64,1517,51
64,1518,49
64,1519,40
64,1520,46
64,1521,44
64,1522,34
64,1523,41
64,1524,52
64,1525,40
64,1526,47
64,1527,31
64,1528,47
64,1529,31
64,1530,35
64,1531,32
64,1532,41
64,1533,45
64,1534,43
64,1535,34
64,1536,52
65,1537,34
65,1538,45
65,1539,44
65,1540,35
65,1541,43
65,1542,32
65,1543,40
65,1544,43
65,1545,41
65,1546,34
65,1547,48
65,1548,52
65,1549,41
65,1550,33
65,1551,33
65,1552,43
65,1553,43
65,1554,30
65,1555,44
65,1556,32
65,1557,51
65,1558,50
65,1559,40
65,1560,52
66,1561,47
66,1562,43
66,1563,36
66,1564,41
66,1565,32
66,1566,41
66,1567,51
66,1568,51
66,1569,46
66,1570,40
66,1571,35
66,1572,52
66,1573,45
66,1574,50
66,1575,38
66,1576,38
66,1577,39
66,1578,51
66,1579,34
66,1580,40
66,1581,30
66,1582,33
66,1583,48
66,1584,52
67,1585,45
67,1586,35
67,1587,35
67,1588,51
67,1589,41
67,1590,45
67,1591,50
67,1592,49
67,1593,51
67,1594,39
67,1595,42
67,1596,52
67,1597,40
67,1598,34
67,1599,49
67,1600,41
67,1601,34
67,1602,47
67,1603,36
67,1604,38
67,1605,38
67,1606,39
67,1607,46
67,1608,52
68,1609,47
68,1610,34
68,1611,30
68,1612,33
68,1613,43
68,1614,36
68,1615,32
68,1616,42
68,1617,40
68,1618,40
68,1619,49
68,1620,52
68,1621,49
68,1622,47
68,1623,44
68,1624,47
68,1625,39
68,1626,36
68,1627,39
68,1628,31
68,1629,39
68,1630,50
68,1631,30
68,1632,52
69,1633,44
69,1634,33
69,1635,47
69,1636,47
69,1637,47
69,1638,31
69,1639,36
69,1640,51
69,1641,40
69,1642,32
69,1643,43
69,1644,52
69,1645,41
69,1646,49
69,1647,38
69,1648,44
69,1649,49
69,1650,41
69,1651,42
69,1652,51
69,1653,51
69,1654,41
69,1655,35
69,1656,52
70,1657,43
70,1658,38
70,1659,40
70,1660,34
70,1661,40
70,1662,39
70,1663,49
70,1664,45
70,1665,36
70,1666,43
70,1667,46
70,1668,52
70,1669,32
70,1670,30
70,1671,50
70,1672,43
70,1673,44
70,1674,39
70,1675,51
70,1676,35
70,1677,50
70,1678,36
70,1679,49
70,1680,52
71,1681,35
71,1682,40
71,1683,31
71,1684,44
71,1685,49
71,1686,46
71,1687,34
71,1688,44
71,1689,45
71,1690,47
71,1691,34
71,1692,52
71,1693,46
71,1694,32
71,1695,44
71,1696,36
71,1697,42
71,1698,49
71,1699,31
71,1700,44
71,1701,50
71,1702,42
71,1703,39
71,1704,52
72,1705,31
72,1706,49
72,1707,33
72,1708,33
72,1709,44
72,1710,45
72,1711,37
72,1712,34
72,1713,40
72,1714,46
72,1715,46
72,1716,52
72,1717,49
72,1718,36
72,1719,52
72,1720,49
72,1721,42
72,1722,31
72,1723,39
72,1724,38
72,1725,45
72,1726,44
72,1727,34
72,1728,52
73,1729,51
73,1730,43
73,1731,39
73,1732,43
73,1733,34
73,1734,49
73,1735,45
73,1736,42
73,1737,52
73,1738,46
73,1739,44
73,1740,52
73,1741,45
73,1742,51
73,1743,38
73,1744,38
73,1745,46
73,1746,33
73,1747,31
73,1748,40
73,1749,41
73,1750,51
73,1751,47
73,1752,52
74,1753,44
74,1754,32
74,1755,49
74,1756,50
74,1757,48
74,1758,39
74,1759,48
74,1760,45
74,1761,44
74,1762,51
74,1763,38
74,1764,52
74,1765,48
74,1766,38
74,1767,48
74,1768,41
74,1769,31
74,1770,39
74,1771,42
74,1772,30
74,1773,51
74,1774,40
74,1775,47
74,1776,52
75,1777,39
75,1778,42
75,1779,30
75,1780,32
75,1781,42
75,1782,52
75,1783,47
75,1784,41
75,1785,45
75,1786,41
75,1787,47
75,1788,52
75,1789,49
75,1790,40
75,1791,46
75,1792,35
75,1793,47
75,1794,38
75,1795,50
75,1796,44
75,1797,41
75,1798,39
75,1799,44
75,1800,52
76,1801,31
76,1802,51
76,1803,42
76,1804,30
76,1805,50
76,1806,35
76,1807,44
76,1808,46
76,1809,49
76,1810,34
76,1811,50
76,1812,52
76,1813,38
76,1814,34
76,1815,44
76,1816,50
76,1817,45
76,1818,41
76,1819,38
76,1820,38
76,1821,47
76,1822,40
76,1823,39
76,1824,52
77,1825,46
77,1826,47
77,1827,45
77,1828,41
77,1829,37
77,1830,31
77,1831,45
77,1832,41
77,1833,37
77,1834,40
77,1835,52
77,1836,52
77,1837,40
77,1838,39
77,1839,43
77,1840,32
77,1841,51
77,1842,31
77,1843,48
77,1844,38
77,1845,39
77,1846,38
77,1847,50
77,1848,52
78,1849,50
78,1850,31
78,1851,49
78,1852,35
78,1853,50
78,1854,52
78,1855,32
78,1856,40
78,1857,35
78,1858,31
78,1859,44
78,1860,52
78,1861,44
78,1862,43
78,1863,40
78,1864,37
78,1865,48
78,1866,43
78,1867,34
78,1868,43
78,1869,43
78,1870,36
78,1871,32
78,1872,52
79,1873,39
79,1874,33
79,1875,39
79,1876,31
79,1877,40
79,1878,32
79,1879,42
79,1880,45
79,1881,31
79,1882,35
79,1883,43
79,1884,52
79,1885,44
79,1886,33
79,1887,51
79,1888,47
79,1889,34
79,1890,34
79,1891,50
79,1892,35
79,1893,43
79,1894,46
79,1895,45
79,1896,52
80,1897,44
80,1898,37
80,1899,32
80,1900,42
80,1901,41
80,1902,32
80,1903,37
80,1904,47
80,1905,38
80,1906,32
80,1907,50
80,1908,52
80,1909,35
80,1910,36
80,1911,32
80,1912,48
80,1913,47
80,1914,41
80,1915,31
80,1916,39
80,1917,51
80,1918,41
80,1919,49
80,1920,52
81,1921,38
81,1922,48
81,1923,50
81,1924,36
81,1925,34
81,1926,51
81,1927,41
81,1928,34
81,1929,42
81,1930,42
81,1931,32
81,1932,52
81,1933,41
81,1934,46
81,1935,30
81,1936,48
81,1937,34
81,1938,44
81,1939,39
81,1940,44
81,1941,51
81,1942,41
81,1943,45
81,1944,52
82,1945,30
82,1946,48
82,1947,38
82,1948,31
82,1949,34
82,1950,39
82,1951,43
82,1952,44
82,1953,34
82,1954,46
82,1955,50
82,1956,52
82,1957,36
82,1958,47
82,1959,48
82,1960,37
82,1961,48
82,1962,49
82,1963,44
82,1964,33
82,1965,47
82,1966,42
82,1967,30
82,1968,52
83,1969,42
83,1970,44
83,1971,40
83,1972,34
83,1973,49
83,1974,46
83,1975,49
83,1976,44
83,1977,39
83,1978,34
83,1979,49
83,1980,52
83,1981,34
83,1982,37
83,1983,39
83,1984,43
83,1985,51
83,1986,44
83,1987,45
83,1988,36
83,1989,47
83,1990,38
83,1991,51
83,1992,52
84,1993,52
84,1994,37
84,1995,45
84,1996,51
84,1997,49
84,1998,42
84,1999,49
84,2000,34
84,2001,40
84,2002,42
84,2003,49
84,2004,52
84,2005,50
84,2006,49
84,2007,48
84,2008,42
84,2009,47
84,2010,38
84,2011,30
84,2012,42
84,2013,44
84,2014,51
84,2015,39
84,2016,52
85,2017,51
85,2018,41
85,2019,45
85,2020,44
85,2021,32
85,2022,43
85,2023,46
85,2024,48
85,2025,49
85,2026,34
85,2027,43
85,2028,52
85,2029,41
85,2030,32
85,2031,35
85,2032,35
85,2033,52
85,2034,48
85,2035,47
85,2036,40
85,2037,47
85,2038,46
85,2039,46
85,2040,52
86,2041,32
86,2042,43
86,2043,32
86,2044,34
86,2045,47
86,2046,52
86,2047,46
86,2048,44
86,2049,47
86,2050,38
86,2051,44
86,2052,52
86,2053,43
86,2054,39
86,2055,32
86,2056,44
86,2057,48
86,2058,48
86,2059,46
86,2060,47
86,2061,45
86,2062,44
86,2063,31
86,2064,52
87,2065,50
87,2066,33
87,2067,44
87,2068,51
87,2069,31
87,2070,46
87,2071,47
87,2072,43
87,2073,48
87,2074,32
87,2075,51
87,2076,52
87,2077,42
87,2078,35
87,2079,44
87,2080,44
87,2081,36
87,2082,46
87,2083,43
87,2084,30
87,2085,33
87,2086,30
87,2087,40
87,2088,52
88,2089,47
88,2090,48
88,2091,42
88,2092,42
88,2093,47
88,2094,39
88,2095,37
88,2096,35
88,2097,51
88,2098,50
88,2099,31
88,2100,52
88,2101,51
88,2102,46
88,2103,48
88,2104,38
88,2105,51
88,2106,33
88,2107,48
88,2108,35
88,2109,45
88,2110,41
88,2111,44
88,2112,52
89,2113,46
89,2114,35
89,2115,33
89,2116,40
89,2117,33
89,2118,37
89,2119,33
89,2120,41
89,2121,44
89,2122,51
89,2123,32
89,2124,52
89,2125,41
89,2126,40
89,2127,50
89,2128,40
89,2129,40
89,2130,43
89,2131,35
89,2132,46
89,2133,49
89,2134,36
89,2135,50
89,2136,52
90,2137,47
90,2138,45
90,2139,49
90,2140,45
90,2141,49
90,2142,47
